deal_id,fund_id
c48c2c41-fdd2-4876-bb92-7cde60024ef3,37b46063-586a-415e-8b3c-7663f1c3e50b
b78b4cde-e343-4723-bd7c-e7b84906193c,c9a15782-66c4-4077-9c4f-45d97dfe404a
29e02792-42a2-4e10-b5cc-cdcfae35bc19,03deb49a-e172-4ba4-9954-3dec5f1a44b9
dd69446d-38bc-4a3a-ab5a-a1275c7183a1,dfcde796-bad0-436d-bcfb-99d11cdeb7eb
0d6c9303-3e6e-426c-9422-cd66ce8227cd,23f49613-6992-48cb-93a2-89d9418cfe7b
eddf7229-243c-40bc-9904-f2feaca45589,cdc9f29c-c9a2-40ed-80bc-b5a52e529507
a6bf31dc-d367-4304-bdb9-cced9d4b49aa,ae55c986-caa7-4cfd-a147-9defb52a39a1
adea1b2a-90c8-456d-a950-89647723d0f6,c8fc0af0-fd85-4a47-9cf6-3c1b3cfd715a
50579b51-f595-4f02-9aea-55b999ec3fe9,3dd6a3e4-4f8f-4fe1-9f47-527dcc8d7c19
e08f89b3-580c-4907-873f-206eb1c1d010,6f85fc25-5afd-4f90-99f7-9732d25cdbec
235058e8-c68e-43a8-a7db-dd1b7231e44b,1aacfbfc-d274-4ddb-93e1-dd6a58673c1b
3a59610c-ab69-4a84-b4df-86aec4e63644,23f49613-6992-48cb-93a2-89d9418cfe7b
351b6aed-fec7-4842-8743-44a9e2277320,61ec0f49-8835-473e-8e8f-0bb6d323dd63
99bc9617-fe91-4422-8d2b-edc604c42119,e22f3681-e57d-431b-b444-35cf1b7c4178
460f4fe3-e6d8-4899-90e9-07980b6ba2ba,eaf27afc-db8b-4bf4-bd8e-8806ad0472cf
024c40aa-3b1c-4e91-9b7c-7e004a58d830,c9c087f5-b47d-4e3e-949a-0ae9e6ee8d49
1ad67079-b42b-4f86-b48d-0f535194528b,3799bf92-5425-4e2c-bd9c-0ff089fc9cad
7805d506-3f3d-4086-9c5e-eed2a610fee5,1562e47a-a151-47f9-9b45-724ce4cf5bca
b896c630-bf44-4f91-85fc-b260fcaff3dd,8658ef9f-3b2a-4440-98d3-ab99a060a3ba
ee6e98fe-4cd7-47cc-aa4a-9224dd9a5cca,23f49613-6992-48cb-93a2-89d9418cfe7b
36da2de6-8ac6-4673-9289-32bdcbcb4ed6,67098476-edf6-4a00-8959-852ff3135617
9b415372-7e1a-4dc6-ab6a-47480120aaec,50110016-de53-4750-b694-4720d08e53a1
f8de48bb-270e-45cc-9b02-be0ea9a1570d,e2abd7a4-cdc9-4ca4-85f9-b6c5bb7875a6
cb4dfc91-39ec-4344-89f1-2c1f9b64aac0,57f15bd2-dbee-416b-b9c8-ceafbfdcab4a
f7919af7-10b9-4bc4-b816-97f0e57d7831,0017bd2c-54bb-4de0-acd1-c9bb455b76ca
5a228121-1d28-4030-a641-2eb5377ca7a4,1b1ef355-33b5-49cd-ab66-47716413595a
ba9becb8-3195-4ab4-aa0b-8112b1490b99,fca3c5bc-c95c-4285-8af4-c6463852a8e3
2f3023c7-8c83-4630-883f-58aa0bc3f2cd,cdad21ec-0f72-4be6-8e89-fe0341018ebf
f5f0794a-7e68-442e-a9e6-f2107ef21a8f,e5f5688e-d4e5-4af8-a042-43ea38f4de45
1977d656-52cf-45fb-8add-5ca8a638a40d,e5f5688e-d4e5-4af8-a042-43ea38f4de45
60cca377-f368-4538-9aac-098f9a1d0efe,b6c5f827-7576-4a77-8aca-8360ae83d0c7
c4d69e8f-ba7c-4d3e-846a-914e1842fef9,23f49613-6992-48cb-93a2-89d9418cfe7b
1e8778e5-6921-4b7e-908b-9a1087ae7f92,61ec0f49-8835-473e-8e8f-0bb6d323dd63
9770d1fe-9648-4ba5-854a-2b3f3ac44a45,bf33874f-9df5-4188-9f3a-de3d4c9b2bba
e04135c1-879e-4fd8-9c2c-c02e04e498d7,ae55c986-caa7-4cfd-a147-9defb52a39a1
14269bab-8a96-4077-a741-535efa501656,1911ed6a-6684-4f2b-94a8-29f1dcf58aa0
71cd6128-67a3-49fd-b893-e7796d5afa95,9422a21d-7ea6-42d9-a418-284580fccee0
2bd626a8-6b1b-4ea2-b7ad-0d2c832cda52,5ef0ec68-cf25-42c8-a0bf-a2796d16a6af
aff3f17a-ac51-4c72-97b0-8c19ea159c60,2c7d87bf-b5a4-4544-8d0a-cba6f36096b0
7a31cc0f-3515-4439-861c-cce4263fe7a4,ed579e45-a2f9-4888-ae74-2950a78f3a8b
2917132d-d926-4cb4-bd01-547f620e68a8,181c2a30-a3c9-4f00-8a48-d8dcc856c640
74535908-4f1e-454e-b59c-0e3cdd38a269,dcf0d941-5d6f-4a3e-8b99-0274b4bf11dc
a8cf0270-a755-484d-b06b-70ab54324402,a8768c75-a84d-46c6-9678-6db01d0f1f7e
4a57c655-d03e-4aed-9146-b0a76cba5471,ec5df26f-d998-4bbc-8575-76f0a4efe8d7
da37edca-c459-4b28-8b0e-53e0e5f12bb3,635a1bdf-9478-4035-a223-743d427e76e1
6a8c408b-8ec5-4c85-8765-b43300432b03,635a1bdf-9478-4035-a223-743d427e76e1
62412199-168b-4aab-a418-a45ff7faa2ad,23f49613-6992-48cb-93a2-89d9418cfe7b
ca71dd04-195d-4321-bff8-868558670c2f,61ec0f49-8835-473e-8e8f-0bb6d323dd63
161f8cf2-2418-40ab-a6b5-eb2107f787e7,95f83f29-a225-4709-b12f-ac51a56dfb63
3499559b-2b6c-4f8e-8193-8fbb23d03ff5,172785ef-7839-49b1-bf8e-75615c1b8fbb
18008ed3-3856-4fbf-b32a-a52ef31e239b,5ef0ec68-cf25-42c8-a0bf-a2796d16a6af
456d56a3-8a06-4363-9d0a-931978785bba,4b606cd8-d45d-4053-823d-d01a8028c7a3
5ac0bf23-e2b2-461f-a18f-0070580e9655,9e3e2a6e-97ae-4c0e-961c-f7fb90ba81ec
1c10e7e1-490d-4a38-ab38-7c8a23ea2de5,4a12ae7e-4748-43bc-81f4-43e7c053cd6d
366beac0-3301-424c-8232-1354a3e1bed3,dfcde796-bad0-436d-bcfb-99d11cdeb7eb
8843fcd1-9b55-4471-a1b9-a4699c9b2983,3935c05b-fedb-4dfb-860b-61adfb0d514e
7ffeb780-b423-41be-90c1-8c481f7d44eb,ca4e3d15-1895-42d3-a149-8e9058edc3c9
1a5d3716-c2d9-4474-80a0-8fc820549c2f,3747546b-602a-49dc-b2c5-db5833f7bb55
1d3a32b0-5ea0-4ac3-b56f-d6c12c5f0145,8762d643-f0ee-4321-b109-2cf5ecb7ad77
0178d460-b750-4b65-944a-35dd5647a51f,fde5d62b-47f8-47a5-80dc-0a7e1636d62f
cf35b95d-ccff-4922-95e4-8bbfa1fb2688,a6957cf9-7fda-4fcc-bc8a-0243265057a4
42f61f70-eaa3-4ff7-803f-6f0ad553f277,9422a21d-7ea6-42d9-a418-284580fccee0
6112d50f-e09d-419b-b938-e16a81dbe844,57f15bd2-dbee-416b-b9c8-ceafbfdcab4a
617e2c95-35d1-4e2b-a1cd-18a23ceafc93,45e702d6-3af7-4d0e-9755-53f2c1a6d6ee
26f05588-3f98-49a6-b8d9-a5ada052827c,dfcde796-bad0-436d-bcfb-99d11cdeb7eb
0222e065-cd3d-4d0c-8bc9-266adf7a2054,6da5b3fc-040b-4ef3-9338-f083c8f78fa1
082135d1-981a-4e66-bbff-e333f1ed3037,e5f5688e-d4e5-4af8-a042-43ea38f4de45
ed000b7b-0e18-4c6f-ba81-541055013fec,e5f5688e-d4e5-4af8-a042-43ea38f4de45
62ec2a2c-e648-4fde-8044-6d439fea26db,2c7d87bf-b5a4-4544-8d0a-cba6f36096b0
6312c83c-f343-4aef-9f29-5bdef5ec893f,228af8a6-4d7f-4f96-83d6-2ba2f1f266fa
05f9ecf6-4c90-46be-98f6-9c4d67ca1e21,39ab2baa-e44b-4b43-b47f-fd9ce99b7945
310874c5-87b1-41b7-ae90-630c93e4a95a,7fc93dec-eeac-4c67-99fd-f347f28165a1
25f35ac2-4d2e-4c13-a44e-528150b1b509,ee474f89-595f-4092-a9b5-a477e3723581
551db17b-653d-46a4-b75b-3791af47affd,bf33874f-9df5-4188-9f3a-de3d4c9b2bba
3b32136f-ea9c-430d-8267-afeb34c0b528,d81e8e6f-3b4a-4aca-9da0-98fa0b5d71cf
ab302a3f-616e-4c4f-948b-ffbe7b95ecd5,256d2062-c8dd-472e-b33a-cc5d075fc8c7
d15c1bf0-b0ed-46a3-a946-e535bf919ba8,d3b70422-7d92-4fbd-a34b-943ac21acfb3
8ea09bcc-42aa-4594-a426-176f25a419a2,ee474f89-595f-4092-a9b5-a477e3723581
06e56493-ab4c-4746-b6fa-f0786a52af98,9efbaa3a-614c-44ca-948d-9d53918f2d94
43cea74e-c367-4f5a-a336-aeb6cbacf0bb,f7fda270-6ce3-4b54-a0d4-b305424bd598
6fe04fc3-b8fc-4ec1-b549-edd7495b2637,c9c087f5-b47d-4e3e-949a-0ae9e6ee8d49
001cefd1-b22a-487f-9d38-61ad04bb87cc,02b3d5c4-98c0-475e-b57f-19efc4a2fdad
92db3d25-6d28-4f1a-aa50-53d931c24044,03deb49a-e172-4ba4-9954-3dec5f1a44b9
4519bbce-5f54-4f79-8b0f-b840ab965db7,b6c5f827-7576-4a77-8aca-8360ae83d0c7
f5ae5733-0755-44a7-8cf2-9cc268f31023,af9d77e7-0409-44fe-a3d3-88d062d8b7f3
d6233519-034d-4bbc-83a7-c10ab3a65b28,e735a90e-e31c-48b0-8d35-9d909c495fd3
287b36ff-9332-42ce-8048-184857d02ca7,13abe8e2-8357-4bcc-825e-1fabdd66f088
73f6b260-a431-4938-835e-ec51bb30af41,61ec0f49-8835-473e-8e8f-0bb6d323dd63
ba340166-4792-40e8-8eeb-068f3d48998f,23f49613-6992-48cb-93a2-89d9418cfe7b
86a3ed10-bf41-44cd-816a-55a044ce7c90,03deb49a-e172-4ba4-9954-3dec5f1a44b9
cfc8c72b-009e-48f2-9fb0-57494816954e,6b2dcbef-19c8-46f3-b893-5ab933462418
81d40c85-c254-4b12-9fa5-31d495ffbaa1,26ad7434-7c6c-4617-90f1-5eafb11461a1
789dac7c-cb99-47af-a4be-aba680dcad02,23f49613-6992-48cb-93a2-89d9418cfe7b
d1cc5e2a-f4a8-47f2-99c8-43c1589c8589,7dca73a4-a92a-4da9-a602-16574e2895ca
8838006c-1cde-4a6a-ad11-a0e0099fa64c,23f49613-6992-48cb-93a2-89d9418cfe7b
4c1c7dee-586a-4a50-9d85-5018017c7678,9aaa07d8-40fa-4636-96ab-1ceef1249cf9
8e1413f4-f100-4d30-b6b8-eb57f32037d9,67098476-edf6-4a00-8959-852ff3135617
0392c04e-a3b3-4c75-8f49-c53f6b0f554e,08897f08-ed5e-4c9c-857f-f04d4524acee
b897d44b-3f7d-4535-ad80-0a478714c220,08897f08-ed5e-4c9c-857f-f04d4524acee
a20c8523-ffb5-40a0-b913-72a655245c07,5976af2e-54fa-45ae-8e1c-78cd82303801
559df2ef-0c83-4980-8d26-0208b694d972,3ca49034-b48d-4575-acda-da9390893b2f
00b60610-c0e6-458a-8293-4e4cd6017ee9,08897f08-ed5e-4c9c-857f-f04d4524acee
fb78ea6a-a4fd-471a-813c-8556c30c5026,02b3d5c4-98c0-475e-b57f-19efc4a2fdad
6b24285a-8c15-4913-a281-9f81aab10271,23f49613-6992-48cb-93a2-89d9418cfe7b
df5befe3-11be-4506-bda0-d0669dc82526,cbfc5086-2ceb-408c-9f42-d0b6008ec472
ee41fdc2-3997-43f3-a727-0bd2958d6ab8,ccd4c429-1b9c-4a5d-9cf8-9be0dbdc6c0f
c0da1265-9888-48bf-bec1-2f58cda88e19,d853f8c2-b4bc-442c-b454-d740be9fe606
09a26693-36c0-4154-8a84-ec24e02fca47,d853f8c2-b4bc-442c-b454-d740be9fe606
e648acbc-4155-4d2a-9db5-10c5b7668027,d5b9306c-db54-4ee4-96d3-e4699e1ed6c8
bb62b5c7-39f3-45a5-87a5-63c74197b8b3,54ec17f4-6781-44c2-82e2-ce37c389b101
621500a3-4772-40df-9f66-dd5653456e15,3935c05b-fedb-4dfb-860b-61adfb0d514e
27e3c2ae-1bbd-4f9a-b9f8-e297e49e513c,7ebc8ec1-9440-4e0a-975a-53651b5df972
1d6cf985-2f76-478c-8cdd-8cd76097b882,1cdf7f5d-6352-4afc-86f4-40012331b4a6
48ddf3c7-f849-430c-954c-20fad996b678,965f69c6-5d50-4e75-938b-f44a58292a89
135d89c9-6ee4-4205-80f9-ad9e61f81456,b6c5f827-7576-4a77-8aca-8360ae83d0c7
05df3b77-a204-463f-828b-1242b6f90299,31c569bf-81c4-426d-8625-1861ffba5e98
0ab3dea2-ceb2-4f3b-afdc-6f69b1eea789,2c7d87bf-b5a4-4544-8d0a-cba6f36096b0
d1f6bdbd-00d2-4b8b-bf40-1a3fae5a0ece,df73bc0f-be25-453f-988e-b7de909fa96a
8cd6e5ff-40f7-4ee7-93dc-2678d7ab71da,c2b9cdf0-0021-4d09-9a8c-d22beb2f338c
1f15a74d-4d83-444b-9ba1-e40f5de78a97,411ecce6-5f15-4e4f-8a75-f0a26097902e
2a40b3c4-ff38-443f-be74-615ee975252a,7a48bf61-323d-44fb-945b-50b531079516
5cded212-578d-47e3-a489-e154baccb98b,dfcde796-bad0-436d-bcfb-99d11cdeb7eb
6e472663-bbc9-4c6d-b9f6-96a589683124,8b256242-230a-419f-ad6e-9389887aa12d
91068231-bff5-4738-9989-3e2eaceae673,ae55c986-caa7-4cfd-a147-9defb52a39a1
6167efca-c878-4db2-afb8-efe602b28973,3ca49034-b48d-4575-acda-da9390893b2f
82534a47-31c8-45fd-9848-12657a320e91,67098476-edf6-4a00-8959-852ff3135617
c8ce49e1-9f3e-408d-9903-52fc54fcd762,50110016-de53-4750-b694-4720d08e53a1
ed639129-a835-4101-8419-09ace6887b96,046ccd62-a9ef-425c-9359-4c148989d875
e7c25c91-8893-4f32-ab17-8c5de2762caf,f7fda270-6ce3-4b54-a0d4-b305424bd598
90860083-c7c5-4811-8877-f75db4e07d0b,a7c8320f-f635-48fd-8afc-2b39d2062c1e
f5d943bc-ce01-4e9a-88d9-43f5e9311efe,caff6b37-3c9c-460e-a5de-32fd19f2b593
5689f45b-aabf-477a-b8d5-1f246c72082f,2bf8ead1-45d1-4615-a64d-1bb977c6e655
f6d6c3ba-c465-4dd4-8a26-62787f61ca36,ee474f89-595f-4092-a9b5-a477e3723581
30dbc4bb-98c4-4d8d-acc5-2fa2e5cd0576,8f9e6ec2-c324-4493-9f57-09027d24a46a
21a5c306-2b8e-45ff-82f8-b92dc2500638,8762d643-f0ee-4321-b109-2cf5ecb7ad77
4fa4f806-6f47-4d6b-bf2c-b129d1031aa9,d3b70422-7d92-4fbd-a34b-943ac21acfb3
c328b8f3-fb4f-4fec-aaf4-ff61635cf163,228af8a6-4d7f-4f96-83d6-2ba2f1f266fa
83d19781-b79d-463d-8448-248ca9152199,8503dd41-2a7a-4427-9476-891965e233f3
5da460ad-1957-49b2-b52f-4baa8cd3e8d6,c2b9cdf0-0021-4d09-9a8c-d22beb2f338c
b7944d61-5123-4e11-a863-9acd64907175,95f83f29-a225-4709-b12f-ac51a56dfb63
c4dadea6-1a4c-44bb-a8fd-dd940938aa8d,23f49613-6992-48cb-93a2-89d9418cfe7b
c337e8e2-812c-434b-b232-b48a01a00871,61ec0f49-8835-473e-8e8f-0bb6d323dd63
edcaf1ef-a4d6-4106-a945-b6a9e1b9e492,228af8a6-4d7f-4f96-83d6-2ba2f1f266fa
1b906c40-63b9-4737-909d-bdf38377a26c,61ec0f49-8835-473e-8e8f-0bb6d323dd63
7853f1dc-bd1d-4d4d-957d-460df297d2b9,23f49613-6992-48cb-93a2-89d9418cfe7b
54207fb0-5e07-473c-b28d-d1082073e8c2,8e45ddc1-6931-4e20-bdb6-e8e67faf5172
ed3eb174-d84a-4a54-be00-b92e09a9dfa1,e22f3681-e57d-431b-b444-35cf1b7c4178
768cad1c-a22e-4dc0-b371-866177aaebf1,c9a15782-66c4-4077-9c4f-45d97dfe404a
d34b982f-6a94-4578-9e8a-e50daf8cea32,9aaa07d8-40fa-4636-96ab-1ceef1249cf9
be394101-cb11-4ae1-91f6-02b12be08e9a,428e780e-a029-41ca-b0f0-bece0b06a9fc
44983917-72ee-4ea3-983a-9f0a045a3e7a,66b06f4c-447f-4bfc-967b-8fa3c514aced
b8026c59-8510-4ffe-af04-6e3c295fa417,ca4e3d15-1895-42d3-a149-8e9058edc3c9
5286f279-c739-4653-89e1-5c5be5555399,de17e2f7-e56e-42d3-a9e4-68cefd7b4431
93e3b3fd-151f-4099-9f02-db753b95b302,c8fc0af0-fd85-4a47-9cf6-3c1b3cfd715a
23796fed-47dc-4b5d-a67f-a2ff9dc2c2ce,9fff8e7b-4438-4163-b084-7d1c360d94b3
d6bb502a-22b6-4327-880e-b6bfda07120e,2c7d87bf-b5a4-4544-8d0a-cba6f36096b0
d9030e6d-e33c-4899-8898-f30f97bc81a5,cdc9f29c-c9a2-40ed-80bc-b5a52e529507
c6b14709-a3b8-4afd-9987-24657ed87129,bf33874f-9df5-4188-9f3a-de3d4c9b2bba
18600691-119b-4985-b7e7-95d830926f3f,f3c318c0-18dd-45c6-83a7-1aa38dcdebde
99d0bb64-60d4-4f33-8e7b-c4482a639fa2,c99b31b1-c524-41ff-b2eb-0f5ca5cf318c
7e6ad793-0a84-4943-a5e9-c6b398de89ca,13abe8e2-8357-4bcc-825e-1fabdd66f088
98214812-0c73-4b0f-a4a9-2cb71e972d8e,d853f8c2-b4bc-442c-b454-d740be9fe606
2446b7df-87f4-4416-908f-191d1dc51ca9,d853f8c2-b4bc-442c-b454-d740be9fe606
052d3ddc-e247-49f3-a908-9f710ac26c2b,635a1bdf-9478-4035-a223-743d427e76e1
5ad7ea9e-cc50-4461-80ce-438ce99d9390,635a1bdf-9478-4035-a223-743d427e76e1
c18fada4-fa35-4160-8527-2e933b056226,3d7a41dd-2b77-4dcd-aea6-3b839d66a379
9d6d7da3-a01e-4363-8acb-3968aaab8f8e,fde5d62b-47f8-47a5-80dc-0a7e1636d62f
237d4703-9c5f-4aa3-94a1-da7cc94b9605,13abe8e2-8357-4bcc-825e-1fabdd66f088
d98124dd-c4d6-4ed4-922f-54ae11954bd0,6db06849-753b-4445-b212-37099449394c
3711133b-4639-47e2-a1d1-54e350669730,f054db8f-de71-4712-a82d-adca44a91ced
b1f2fe84-fd36-4c3a-af9d-c21673ad058d,5d681926-2666-40b3-b674-7eefff3db378
39332afb-a8f6-4ece-b605-795facc97bfc,e735a90e-e31c-48b0-8d35-9d909c495fd3
28ac9fe0-53e1-48e7-b597-f2f992778d32,aeecf9d6-f152-4616-9cd0-a869909f9108
92e50eb8-501f-4421-b5f9-ff9bc9e65089,f3c318c0-18dd-45c6-83a7-1aa38dcdebde
4751f7a1-5bac-4a1b-b824-d15ec03509e0,03deb49a-e172-4ba4-9954-3dec5f1a44b9
7e3c34dc-656e-4d84-9be2-fc0b64aac03d,c8fc0af0-fd85-4a47-9cf6-3c1b3cfd715a
25d2b7a5-08af-4248-b756-b974c7c065cc,de17e2f7-e56e-42d3-a9e4-68cefd7b4431
0f20689d-535a-4698-9168-62cb77e897d9,c8fc0af0-fd85-4a47-9cf6-3c1b3cfd715a
12f2b59f-6228-42ae-b4aa-36f5a7af7e54,c8fc0af0-fd85-4a47-9cf6-3c1b3cfd715a
0e381e79-46ab-4e8d-8e34-5039d0d88588,4d9ce7b8-7e21-4002-ae56-7e5c5a07f658
1186c09b-1001-4fa1-a7ab-6b8830763ee8,c17f529a-4887-478a-9131-08455a4ca41a
ef92a2ce-8cbd-4b02-844e-72a08e3e00ee,f4da995f-5f61-4cea-ac09-c35418b280a6
b202c330-de12-4649-882a-b8270e076f17,08897f08-ed5e-4c9c-857f-f04d4524acee
dac424bf-b7d2-4fda-9da0-8ace6f3c64ad,03deb49a-e172-4ba4-9954-3dec5f1a44b9
a49da656-0f44-4ddb-a245-1dbd726d2ed1,4603563a-5f0d-468a-9895-7a0b56c74a59
3e4512b6-58eb-433c-9b8b-919dfe60960b,13a976f3-2a40-41f3-9cd6-b86baf12e86e
a11ac5af-9b39-4c62-adc8-3e393e48f282,cdad21ec-0f72-4be6-8e89-fe0341018ebf
8ac94f09-8867-4320-9aaa-af220db158f7,fca3c5bc-c95c-4285-8af4-c6463852a8e3
599593e0-7d16-4456-8d5c-7bc81311ac98,8f9e6ec2-c324-4493-9f57-09027d24a46a
0111b5c8-6594-4f3c-bbda-a5b4056c4a41,545e8b22-e24a-4b01-93ed-540cec9f9749
7ebc6d41-8982-4d89-837b-598fbf33e8b6,f7fda270-6ce3-4b54-a0d4-b305424bd598
08479e8d-a2ed-4244-a712-5bf8858296c2,bd855484-c6a3-4bd8-aca8-4213e81cdcb3
8199c742-ca42-4ead-9295-1fa343d73378,3d7a41dd-2b77-4dcd-aea6-3b839d66a379
b8e41fd4-efaa-4a69-8821-c47e933a0d24,8658ef9f-3b2a-4440-98d3-ab99a060a3ba
04a2320e-ad75-4fe3-884d-0bf9d4d44695,d853f8c2-b4bc-442c-b454-d740be9fe606
28c656aa-4c3b-487f-8af1-282c10efee40,d853f8c2-b4bc-442c-b454-d740be9fe606
a3765661-e064-4d60-9bb4-617677e57d2c,6f49dff3-c3f5-45a0-ab0a-4455326fe8e3
1482f0fd-8bc5-44ab-aaf5-a224d444e79f,1911ed6a-6684-4f2b-94a8-29f1dcf58aa0
4d794c8d-bd77-4f7d-9b3e-c8847c7ba4bc,bd855484-c6a3-4bd8-aca8-4213e81cdcb3
8f8ef0ec-201f-45aa-8b5f-0a70935c014a,f3c318c0-18dd-45c6-83a7-1aa38dcdebde
407b9587-d261-4051-9741-b0c21eafab4a,f7fda270-6ce3-4b54-a0d4-b305424bd598
221b4e4b-1b3f-4760-ac12-ff82dd0f3eab,a98fd83d-2c4a-4e56-bf81-a468d8d4e14a
3a2ef961-e146-48f6-8da1-fe4d4bfae6cd,3935c05b-fedb-4dfb-860b-61adfb0d514e
deebf795-c43c-40b8-8f1d-27dacdeb2bf1,23f49613-6992-48cb-93a2-89d9418cfe7b
af5e7669-c0a9-4b3e-83b6-3e71f8bb2032,7655133c-77c8-4af8-97b8-cb4202d870ff
aa263ac3-e28c-45b6-b4de-115a405b5c23,2a0d49a9-1a41-4b79-bb20-2f64fdee3493
9f6373d8-5337-4e95-a32b-fa4573e36b2c,e818a05b-62d2-4244-8e8f-d8d97aee3462
df9eb4e4-091d-4521-abab-1da988958080,4603563a-5f0d-468a-9895-7a0b56c74a59
c30c5965-c859-4769-9d4c-9798084671c3,b7a956a4-3b3e-4635-b0d5-2d25229591f9
2527b9f1-8211-4ff2-ad02-774b07d3a2b8,4a12ae7e-4748-43bc-81f4-43e7c053cd6d
bfd27ceb-18b8-4c05-9983-94cf52e96eb1,b6c5f827-7576-4a77-8aca-8360ae83d0c7
84ddbd50-a057-47d6-b447-b5c6afe86a1c,6da5b3fc-040b-4ef3-9338-f083c8f78fa1
ba6addb4-081c-415f-9936-a7177076d499,4603563a-5f0d-468a-9895-7a0b56c74a59
55b72413-cbe3-4796-afb6-19afa6992e9e,b6c5f827-7576-4a77-8aca-8360ae83d0c7
3f868723-0ff2-4920-90a1-238e1a3cb661,41ec848a-102d-4b07-a8e3-90878295efc7
cc0216db-cb89-4803-a5ca-3c21383aacc6,2fe78944-a314-4a0f-a4ed-63d1e42b5568
7b60e84a-6291-41e5-bf98-03e4ff8c5236,122a85bf-8ee1-4fa5-b2a7-1b24e2229dd0
d68b393c-0df1-46a1-ba97-b0ec409ff914,4282db53-5155-47f7-9593-f12e3799eca0
b79e5eca-5758-4860-8f38-1efb7b5ee1e8,5b8b991b-36eb-458c-8bc6-c5e8df179e0e
b616ff35-e45a-46d1-906f-172a7e11f684,f942fcff-c9dc-4ba1-9244-150a822c304f
722daca8-f081-4f92-a531-690c36b6b896,03deb49a-e172-4ba4-9954-3dec5f1a44b9
7fd735c6-951d-4a79-b744-f20943343337,d3c1f7c2-6ffb-44d9-b1b2-e1b92a22aed8
cf98b687-f2f9-4160-aa4f-9db698c63b8c,45ba79fe-4635-41a3-9b41-18399057bc0f
55bf9e59-fbcf-4fc3-9f1c-f8e0c3c141b3,8f9e6ec2-c324-4493-9f57-09027d24a46a
004873b0-80f9-4c02-a026-671d37b08a7a,aa8e26bc-3c40-4c9b-8e2d-183275ea9c9e
d5befe8d-aac3-4eb4-84c4-4ff1f120e581,23f49613-6992-48cb-93a2-89d9418cfe7b
7099da6e-2b1a-42a8-8101-59ba7d389284,de17e2f7-e56e-42d3-a9e4-68cefd7b4431
bab36f43-1d8a-4e93-9e5b-2c46d2f75f3f,c8fc0af0-fd85-4a47-9cf6-3c1b3cfd715a
dd4c9349-385a-44d9-a310-7686000f1991,c99b31b1-c524-41ff-b2eb-0f5ca5cf318c
ac22d7e6-4ac5-4a78-a112-024e60d707f8,5f0f2fb9-43a1-4e82-9de2-853d7678aff8
59f65bf1-c1e2-4612-a922-e1f9aa3cbd7d,8f9e6ec2-c324-4493-9f57-09027d24a46a
bc77c0a3-5e9a-4193-a1ed-c42e5d730fd8,8f9e6ec2-c324-4493-9f57-09027d24a46a
89c38853-e144-4246-aa67-d81482bc02da,03deb49a-e172-4ba4-9954-3dec5f1a44b9
e39ffd74-e524-413f-876a-954030325429,3747546b-602a-49dc-b2c5-db5833f7bb55
5a0586a0-e787-41bc-9768-472f8383c85e,bb88cc26-5b2e-412d-a815-27ad49059eea
12fe8f8b-6384-4bf4-9674-6a9e16f3596f,3ee8b6f1-5fd2-4896-a54d-41c2ee7a111b
3f6886d1-ddca-47cf-a764-bdc89fbfe391,5ef0ec68-cf25-42c8-a0bf-a2796d16a6af
ee139bf0-af2e-435e-bcd9-d1195b70e9ba,4603563a-5f0d-468a-9895-7a0b56c74a59
67a57190-21b7-404f-af75-01dc460aa796,4c31bc02-34f3-4f22-bd7b-f3ee3ead7397
0e4b4c7a-015e-47ef-8425-962edbcf6bdc,526bd0d4-c62d-42bf-b971-27d9fd8a08f3
535a246d-24b0-407b-84ff-6283be7dc2bc,a4cddddc-717d-4252-b918-750aedd39aaa
fc15db59-d05e-4788-83f2-8fdeedd489c2,4603563a-5f0d-468a-9895-7a0b56c74a59
984612bb-5bae-4c68-a804-1c70c5374fd1,ee474f89-595f-4092-a9b5-a477e3723581
84f77c2e-4bb4-4a3a-8645-4b3d0b973e0c,bf33874f-9df5-4188-9f3a-de3d4c9b2bba
7d17c16b-50cf-423f-9574-d3bdf614d5b3,d3b70422-7d92-4fbd-a34b-943ac21acfb3
79f37937-6203-4049-9bd5-92ee266386e8,ec5df26f-d998-4bbc-8575-76f0a4efe8d7
278a5a8d-f33a-418b-afa3-0ef78092f43a,f83b1c97-689d-4d83-a69d-ed7eb9d52976
5e63eca0-0978-4f8b-99dd-eb77e8e24f53,e5f5688e-d4e5-4af8-a042-43ea38f4de45
bb69fff7-edbc-4424-976f-f6c7567d130f,e5f5688e-d4e5-4af8-a042-43ea38f4de45
95c44e73-dce8-4e0d-b46e-6c3b2bfda580,172785ef-7839-49b1-bf8e-75615c1b8fbb
44a5f2d4-7b34-4bbf-8372-0f49141d61ed,434d9515-dbde-48d0-bbfc-dc73ae5fa329
7c281411-df4d-4605-b668-c1d359cd5c70,9aaa07d8-40fa-4636-96ab-1ceef1249cf9
e9dd42ad-49e4-4bb5-bb45-0a3a07b4ae8a,b1698d54-2275-4ab6-bd4a-668968f85f37
969923f2-f138-4fc4-88cf-242461426364,24da0a1c-a58b-4bf6-87f5-4af43c24797a
f42b0e05-c593-4d2d-bf23-5296503d4ac0,08897f08-ed5e-4c9c-857f-f04d4524acee
8c458ce6-a247-4d66-8413-b232e8068175,9fff8e7b-4438-4163-b084-7d1c360d94b3
